chemial1	chemial2	score
3676	79101	0.158719601
520298	521300	0.336692463
170748	89437	0.365777985
20534	7921	0.068110424
92832	2519	0.51492753
152323	352038	0.972697495
17525	321710	0.497971985
92919	17805101	0.600335661
64981	151152	0.687213636
10932	774	0.986703386
1673	525	0.644052407
6781	4788	0.558649601
19310	7413	0.508607478
72924	8028	0.501432411
439167	136487	0.888123309
8617	90246	0.935121268
7407	515	0.737227643
1051	14925	0.423060007
96757	16663321	0.40987133
69421	8141	0.636619229
449	24642	0.800819585
790	140709	0.966570277
11622	1090	0.677440479
334517	5282102	0.787584141
69217	69160	0.467952621
129846	69417	0.258524311
4091	5002	0.379029892
3639	53297338	0.125593253
133098	169148	0.199888754
1049	4678	0.419867435
69726	70346	0.630432444
21488	26612	0.457032487
82640	91611	0.006470071
321710	702	0.628408372
151014	37764	0.396788663
813	1136	0.224676632
97417	440810	0.339905306
91498	4099798	0.115788516
283	88454	0.162940301
71	18648	0.057338655
10467	790	0.41814758
7284	11197	0.516592373
7450	3421919	0.144680658
31260	11747	0.615613847
11006	11266	0.472229392
75810	3446	0.025351696
65512	5318980	0.88045742
3080590	586	0.818848574
73917	513197	0.626916903
1738	7958	0.283061533
6184	151152	0.386963933
8063	1237	0.524278878
4096934	743	0.508729544
5317750	93078	0.18361319
100528	7247	0.993121218
207	342532	0.812800099
11736661	785	0.535466459
12266	947	0.709857565
528708	83126	0.223479776
334517	150914	0.55627742
5280441	10459	0.368344578
52925131	122356	0.11832062
8085	700	0.419243427
7803	522067	0.705572675
11463	10932	0.749920607
2080	15600	0.833918324
49	88299	0.32233331
1256	2682	0.386785926
152204	18189	0.135654876
274	31252	0.889800272
8051	6054	0.860511856
53297338	11124	0.181356049
8697	1169	0.788914915
7420	5601	0.662986086
7362	7866	0.813493624
10855600	263475	0.342450753
107873	1015	0.976058
162976	8082	0.064596181
86	69698	0.726226307
11529	18686	0.875408926
936	1049	0.840289622
7967	7795	0.222014378
1018	1188	0.137018176
7826	17085	0.597953881
13185	107873	0.094747542
31276	10812	0.195386741
4671	65076	0.922282822
64960	65373	0.853291987
440993	100528	0.79634051
6426901	931	0.715226862
10931	970	0.276490256
274	7762	0.412516238
903	79070	0.357712227
3776	6453952	0.568360541
151152	37764	0.936457634
3081033	480764	0.04238213
5280804	31260	0.400282026
12587	15816	0.556206307
18218246	167627	0.424461873
5610	98468	0.634340157
4096934	1145	0.044776628
68374	979	0.703531625
125	8030	0.929305937
6654	3614	0.763361026
923	15600	0.307215854
6342	4171	0.647622309
880	87076413	0.859915239
10465	1103	0.914444066
73212	247	0.997457528
10459	151012	0.656317053
7460	1673	0.104313176
1049	5284649	0.318489361
12293	138	0.69905518
4682588	53477741	0.093208568
4682588	873	0.351035426
7909	7800	0.897378229
14257	12100	0.938475913
5281673	98206	0.558268048
10812	98	0.594586824
69867	123979	0.883813176
89472	522067	0.69361153
15047	11551966	0.723719071
82640	52925131	0.850904827
111	10296	0.869943766
3081033	64945	0.467124514
385	12232	0.310447396
24642	7809	0.014210664
586	339	0.142017419
152323	683	0.00433144
878	602	0.651725118
12297	3676	0.978145916
68152	102030	0.026090951
207	53297338	0.318737334
8085	9862	0.818562659
65037	3081033	0.825076766
178	2080	0.472787461
8094	19	0.017705132
80642	426318	0.593456489
878	1060	0.026355283
10964	675	0.495513735
69160	4046492	0.495118643
7460	6723	0.991057592
11124	189087	0.117484883
2153	6276	0.464621531
11756	10494	0.044921469
11197	875	0.859331822
1021	849	0.113342906
160637	66282	0.078193256
24526	222	0.571209191
122312	807	0.178578537
21100	8141	0.183597419
464	504	0.707230987
65373	12748	0.012766412
764	10111	0.200747102
67427	10296	0.321671509
160637	849	0.651125365
8617	7967	0.555046989
7965	69522	0.255703413
82640	99463	0.739784672
122166	11006	0.547100912
5246012	36247	0.125230646
13357	9903	0.736555352
813	1146	0.883905979
152416	1102	0.464550572
8051	864	0.445536196
11614	64981	0.234788785
408	122312	0.200801377
160437	6560	0.111615089
6344	613145	0.290994012
460	102030	0.038513798
3634442	5280441	0.443127142
16478	93078	0.873575873
1005	790	0.883707747
69160	936	0.193201023
702	1054	0.525980299
252	65249	0.756660168
18218246	82640	0.246443146
9917980	6054	0.242553586
14986	3776	0.396691601
3776	31260	0.16684897
11920	199	0.607257893
1054	5281675	0.928454307
80642	916	0.394070795
3621685	5280863	0.584400894
160471	784	0.663658351
78798	71	0.201399473
98468	14986	0.332393474
73399	94235	0.12696341
827	5280961	0.843516526
151023	12297	0.232358338
79094	13357	0.493512215
700	4911	0.53290048
6166	8093	0.851553085
352038	13849	0.426330856
7749	64981	0.707319741
10469	408	0.083941966
674	1135	0.030335231
16064	10258	0.884122996
31246	1049	0.964929403
86957	4671	0.179352743
1102	440946	0.694032568
61138	8215	0.259836097
439167	129846	0.962392453
525	23535	0.487657442
932	928	0.811380582
1081	4911	0.400375335
435949	1132	0.958118037
9958	47579	0.404878013
12024	151023	0.57636645
1256	2080	0.131563842
8815	271	0.808722769
179	8163	0.480460978
12232	64969	0.847999458
323786	1030	0.459185182
10442	92997	0.550733419
31246	136810	0.464582667
107873	6054	0.643005527
964	92258	0.9612215
1045	587	0.337869631
967	931	0.649757106
11614	332	0.338144309
13185	11583	0.611510146
975	5282160	0.738835048
5282160	92997	0.423785471
11920	47579	0.434780469
83697	8858	0.871593054
530422	65037	0.308048029
111299	1136	0.953481773
97417	5280373	0.527085143
1983	9378	0.497730807
151223	702	0.278207984
169485	5246009	0.940980109
1563	8207	0.44834825
151023	7762	0.989769506
6549	105068	0.495098979
683	460	0.288289655
6549	5281	0.511647396
111	5281612	0.236067847
115089	7809	0.001006379
1031	43	0.606631719
17513	328	0.793268004
12266	5280441	0.646058218
563	70694	0.149998471
500	7408	0.735353761
10459	92865	0.359877894
1125	11551966	0.769846776
1198	227939	0.464064085
1102	102959	0.818352544
160471	3446	0.384693625
1060	1102	0.430886832
8082	65727	0.979824496
9813855	193530	0.862790509
19	12741	0.266944881
127	1183	0.149010324
3081033	5488186	0.57548985
171161	11583	0.930004723
11492	12702257	0.836209643
3440	7802	0.271501277
3776	7826	0.593062692
43	10634	0.276948968
5570	1256	0.16040368
6342	6054	0.376327749
5192	9378	0.511643999
67427	1000	0.963723997
11520	289	0.089992632
20393	1103	0.768665497
10797	9813855	0.200612962
86957	440993	0.704000489
4788	5280378	0.634351544
123929	87076413	0.12893288
147608	750	0.007533943
240	6180	0.126644457
323786	98	0.94856923
613145	262	0.816778338
440949	1088	0.514340156
1066	413	0.830015121
171161	12293	0.930324351
10010	262	0.076894697
100532	68374	0.734575185
26049	3952518	0.019810457
7983	328	0.346863839
23535	7795	0.163062087
88412	86	0.059991095
11387	8078	0.124024835
1059	8215	0.070003214
8129	8034	0.557214354
8130	10467	0.544974246
100532	6590	0.57292092
978	12348	0.062233518
15047	240	0.287988067
700	5281708	0.329259225
328	119	0.520391122
67427	19602	0.281439825
181976	8141	0.597391449
115089	6119	0.233346747
86957	94216	0.511176139
11142	702	0.819221844
99823	69362	0.612530749
6228	151223	0.225121788
10465	971	0.350929668
5610	13357	0.709909581
97417	5280863	0.16095081
426318	359	0.458288244
878	60983	0.880310775
3083779	1103	0.861810252
91611	440776	0.766353888
31260	5312	0.087342785
811	8209	0.232036332
5280961	47	0.235766199
69217	5255	0.080276612
2153	140765	0.867786017
16900	11266	0.777585922
7847	19	0.775909014
5317750	1066	0.022038694
123886	98207	0.275505642
5253209	136487	0.514840017
8194	1670	0.066042808
1178	152314	0.260294159
5259589	70630	0.096367542
5192	757	0.225641948
5202	7460	0.792149453
1117	3676	0.605880057
21863	10931	0.692954477
5280666	14403	0.382978645
440949	23284	0.83812807
5488186	379	0.64890728
8908	297	0.916409642
7803	5281672	0.430952258
417360	10442	0.524631368
887	12232	0.071444837
998	92832	0.152931983
118276	22556	0.85996529
836	7463	0.025588485
12266	10394	0.182630689
129397	521300	0.529587926
8028	923	0.366155096
6723	10413	0.780533544
97417	519764	0.569014366
11509	7413	0.403410624
1030	11614	0.328120778
129397	5753	0.673783171
8857	152204	0.763851797
7519	64950	0.245225084
604	5259589	0.749111686
11509	8094	0.757223914
426318	1123	0.077896334
8617	162976	0.612955209
69522	71	0.670617884
878	4657542	0.533294682
811	92829	0.279761348
2181	10819	0.397201805
11920	99823	0.459256515
73212	1103	0.481987946
4455	92918	0.361608291
263475	1066	0.920947303
94235	6184	0.022464235
6736	95433	0.739436793
521300	7731	0.634105277
10349	123689	0.613526065
1146	8180	0.949372833
7500	150996	0.584139736
650	750	0.369783004
11614	8052	0.096141032
13849	1176	0.238288226
3421919	169485	0.126886508
440949	3634442	0.094024424
4911	107873	0.219942955
457	204	0.175473259
20534	3848	0.520506722
975	88412	0.911343952
23847	97417	0.572479877
2733785	8908	0.172850693
53915061	5255	0.368874468
2879	6228	0.723433442
105143	75318	0.979203726
88454	65154	0.422654857
7725	435718	0.729336412
6539217	12024	0.73976933
6569	5280443	0.213661867
975	1103	0.206151639
311	80220	0.092420416
151014	162976	0.463734182
546304	1018	0.617804467
753	68499	0.10188987
8158	20534	0.306189718
878	513197	0.03760395
17525	69362	0.418251067
107649	137	0.367133731
92105	342	0.147779204
7731	115089	0.265013672
7725	123929	0.705259122
157	118276	0.640515784
595	68152	0.578298504
2266	11142	0.043757262
8158	7175	0.366908546
10469	92904	0.678311277
379	107738	0.115205342
3676	6723	0.122542168
13130	235009	0.551176784
80220	513197	0.661795475
1014	1563	0.41438922
5280441	3952518	0.495193555
17095	7967	0.521047265
3469	864	0.707648399
11230	5488822	0.925517489
6341	17095	0.81831671
3421919	522067	0.791957121
66520	650	0.971151626
98207	68340	0.609323275
6568	53915061	0.548326304
5192	66282	0.125619791
402	8058	0.419699987
1015	1254	0.981517717
72304	668	0.292987524
181976	7895	0.275084643
359	24526	0.894068996
10457	3421919	0.941884395
92258	9061	0.875518658
65154	72	0.501039716
69698	15600	0.992979361
92751	140765	0.238050846
807	10931	0.401523748
92865	7450	0.099968196
5280373	12180	0.023950538
798	65727	0.157999405
19707	7895	0.955304961
10258	385	0.357560953
107649	167627	0.837950327
207	89437	0.241664674
487	185	0.85892357
2024	56842207	0.154199699
967	5143	0.54076921
160637	13849	0.273075521
7965	8215	0.907590869
5282799	7618	0.760767266
45479248	11747	0.18590493
14403	10394	0.108311571
152204	450268	0.965674518
86	72924	0.002344714
11266	1110	0.296527994
122312	5280373	0.09013767
8857	53915061	0.779516865
530422	82640	0.981258897
760	119593	0.853271517
31253	3952518	0.443099669
43	5255	0.733006194
92258	69417	0.464287816
90246	52925131	0.798309438
61020	119	0.802559433
170748	558	0.91557479
20484	7967	0.647746041
11124	8914	0.315607525
122281	65512	0.146041304
11361	439606	0.467727849
7929	79718	0.680259946
449	1256	0.982749019
1005	7847	0.11048599
28486	11902	0.299446293
121948	69698	0.73013315
107971	10634	0.824183261
69417	5246009	0.485101331
11160	5281656	0.085659705
650	240	0.651369311
11463	4099798	0.79358438
150929	160663	0.569125518
98206	144	0.776616907
152204	3082042	0.193307134
62434	11163	0.817676753
10256	177	0.966889702
5280459	7010587	0.480080879
439207	89437	0.290024616
6590	7015703	0.320549809
1174	7824	0.228701541
2519	8141	0.718227002
20393	92817	0.811048079
6325610	7800	0.340574439
68152	613145	0.369366066
8175	6341	0.168203306
3469	5280961	0.900923271
17513	3014237	0.836372571
521300	11463	0.952050934
91	125	0.264950792
14986	8858	0.379573056
6569	12389	0.213777892
9903	122312	0.287386352
65037	751	0.701939129
78168	17805101	0.305581818
6276	5281807	0.983225712
916	1748	0.07358315
73318	9958	0.841084544
157	439167	0.285173217
2024	439606	0.032816788
1738	189087	0.16093627
10494	12100	0.712766406
8182	11039	0.839320145
5280343	2879	0.822957236
3744	521300	0.44514557
8094	67427	0.462713608
11266	181511	0.545637574
712	62434	0.355709022
811	8129	0.797931288
83939	342532	0.774996885
978	88412	0.675010995
1000	5246012	0.643248916
6184	522067	0.384750257
668	11671	0.224764111
440776	10494	0.847354775
92751	16478	0.95450751
102959	329275	0.436572867
78821	70639	0.007783835
66520	150929	0.728459252
674	7749	0.848253102
75318	71	0.138992233
8082	6561	0.987434089
91451	312	0.85686153
3672	123694	0.661351205
8034	5280805	0.809505927
402	521300	0.581410269
227	160637	0.278753606
8858	11756	0.614459974
11160	1081	0.488950367
5280373	8129	0.726601291
12232	352038	0.681975497
5253209	31253	0.59140026
12665	1015	0.653745628
7929	1060	0.067890672
5253209	7866	0.277779391
150929	1031	0.913710337
967	1135	0.58109529
65131	675	0.570300116
5281807	176907	0.17809137
1748	15103	0.528802972
222786	602	0.270827329
68374	597	0.716275158
262	1052	0.945651923
10742	271	0.508317998
137	73212	0.854310161
8209	6342	0.065378668
379	91451	0.094143553
649	66520	0.884547014
16478	151012	0.536640858
878	5281612	0.414724721
8221	160645	0.855778166
8078	144746	0.19664371
5281855	1051	0.336746401
6329	454	0.786050529
10394	147608	0.352620087
14514	280	0.691071128
8180	281	0.68264453
1090	1738	0.962532885
6166	6781	0.403065757
1669	12297	0.50817628
8314	7809	0.670553745
65072	3014237	0.049355676
10976	5429	0.806191358
546304	12741	0.737617741
151023	126	0.735465105
1015	292427	0.923744317
7407	5282102	0.525578959
8914	69522	0.703848058
21100	426318	0.477217456
5610	91469	0.785982811
8164	6654	0.452773461
649	123689	0.802127549
122312	446715	0.842050375
36247	5281656	0.78890796
16064	91451	0.500607213
24020	179	0.066253244
92751	24415	0.806914859
102960	1102	0.145316128
15600	160562	0.960197434
13849	3083779	0.345104053
157	8141	0.48103444
439264	69421	0.288061081
144	700	0.072480707
64969	24526	0.735470469
4091	10430	0.468784811
957	10296	0.131229782
2519	3014237	0.50449623
5312	79070	0.875995285
244	7450	0.959618137
5281656	102960	0.338394769
7361	496	0.922766769
160637	119	0.843747584
10257	14257	0.585087263
31276	417360	0.104077485
5280459	92997	0.234750554
252	87691	0.045086361
1738	1146	0.439298222
263475	1670	0.939132628
8027	15600	0.397129588
547	64956	0.841117527
92832	88454	0.12254939
152323	45479248	0.021708689
98468	7991	0.46056559
370	79101	0.316802985
7456	65154	0.375069233
31289	15600	0.232761432
428	92258	0.402906976
152323	5280804	0.394445684
943	10459	0.567679606
69698	11970	0.555848041
784	8052	0.904962284
5280442	8028	0.95230368
10413	11552	0.333924005
10465	426318	0.073357182
5610	4171	0.600141059
111299	3421919	0.909526974
12025	6344	0.615956609
1135	14257	0.941864719
15047	5488822	0.320079511
305	92843	0.761782576
743	5601	0.870445018
7450	2080	0.233799465
118276	160663	0.380443714
5318980	520298	0.8276297
519764	117477	0.423083044
8200	975	0.626965052
807	11387	0.943726766
8209	12591	0.760894088
5284649	150929	0.541290986
10257	1563	0.94508045
500	65249	0.345732985
68144	79094	0.191380919
62434	79101	0.799476758
7895	5280666	0.498666721
7725	6723	0.968383491
68310	4091	0.232092647
222786	10442	0.041573435
6561	107	0.206071689
123979	6723	0.458229939
321710	847	0.064344454
10430	3621685	0.75849614
7720	69417	0.998236284
7409	100528	0.707358136
12665	119593	0.052139342
122281	14124	0.974405238
595	241	0.979772114
86	441	0.117728134
107848	94216	0.583787512
94180	413	0.085750466
8200	21863	0.433511848
1237	880	0.918047982
7762	439606	0.580601896
1256	61020	0.190287559
79101	1110	0.587542597
65104	88454	0.136845293
13187	75318	0.249547131
72	970	0.381506675
123689	65727	0.381210854
13357	96373	0.284848591
239	61030	0.27012568
100048	5282102	0.478002625
16900	126	0.741252279
13849	144	0.769345427
8194	3032822	0.678160045
65512	5488186	0.978369131
5753	5202	0.622070091
332	8180	0.278508695
27902	440993	0.717929842
262	6426901	0.702046329
14257	5281612	0.439245293
18648	774	0.10725333
16900	1748	0.011722618
12348	7770	0.891749939
26840	7958	0.237387728
92918	79094	0.91330045
7284	5259589	0.426569491
7921	12591	0.766414511
91469	7175	0.769653625
1015	7991	0.47847544
11614	18648	0.220596439
3621685	98468	0.368097255
8200	2080	0.847971602
11163	11039	0.473864715
88454	115089	0.252448133
7921	168381	0.648461494
189087	14257	0.331274841
6184	12180	0.226530797
4455	417575	0.668496359
107873	7762	0.603372694
11671	6654	0.318810186
3676	10111	0.14624688
13130	89437	0.693241231
79041	13849	0.975053805
125	92918	0.2434861
1188	53297338	0.948657421
83939	8093	0.913723158
8207	1563	0.869273382
107873	6184	0.422416205
14257	7797	0.774799203
187	259325	0.270734449
135	4685	0.711219223
3083779	4671	0.304848261
12297	261	0.108972164
12748	11006	0.348868683
970	160471	0.785674861
9950514	105068	0.941133638
6723	31272	0.130070131
160663	7921	0.727672124
86609	68374	0.433785806
122356	673	0.594247462
774	5280805	0.868675533
23535	70	0.08059133
189028	8182	0.796063315
65249	892	0.610414304
115089	18189	0.104948725
179	5280637	0.607796626
176907	12284	0.640231461
1175	14340	0.507594298
8027	18648	0.020399951
65154	2526	0.850326356
5280373	7409	0.189817341
5280445	31276	0.851141605
8209	19310	0.537001606
469	7361	0.094482601
65727	888	0.34341904
47	11551966	0.735680893
79070	8697	0.732878352
7991	4060215	0.859484542
8853	1103	0.796113459
252	916	0.826975977
31246	18218240	0.58342708
6561	964	0.917421959
3614	122281	0.724490272
180	3520	0.351121181
91451	1005	0.462580841
439167	26613	0.9883324
68374	2879	0.928226842
122281	5281672	0.591175292
5282799	12702257	0.485917982
99463	20534	0.296270843
111299	5753	0.070427239
8078	121677	0.534501466
4091	122356	0.818116542
88881	14257	0.093661053
107873	7770	0.191802193
6560	849	0.956010701
20534	24415	0.474710265
10742	1055	0.748556395
70630	997	0.356533229
171161	23284	0.251666085
8468	187808	0.718272494
83939	6989	0.249866308
10393	957	0.770634655
11463	440783	0.294761517
69421	189087	0.317680162
332	5488822	0.978970128
9838356	151492	0.803580192
252	7795	0.118427928
51	45479248	0.161547072
440783	65727	0.403219661
2266	8815	0.437966974
7967	115089	0.701648322
65727	185	0.913561934
6212	6654	0.557322027
964	102960	0.395581724
96757	68340	0.133481255
187	6342	0.773777293
7413	1132	0.939738763
5610	6396	0.630178707
1000	16592	0.335755816
1738	807	0.809840716
5281675	181976	0.120422812
246728	4788	0.469096323
339	160562	0.473850202
5312	887	0.368984818
7909	31246	0.946692986
18189	91	0.067139137
4099798	19	0.191273891
1150	68310	0.579372293
107873	6590	0.6998379
99823	13895	0.710121705
6539217	743	0.303936687
798	11552	0.691500014
131760	2682	0.954142351
11747	11006	0.647037773
64981	151492	0.683440943
454064	9856500	0.168606022
138	121677	0.873079781
87691	91	0.242436229
8094	440949	0.418303453
10459	743	0.866437236
1081	227939	0.836747727
79089	91451	0.939247502
3440	12297	0.996457986
78798	98206	0.744156624
18218246	14257	0.299090605
13895	513197	0.895529557
181511	7762	0.700251106
13357	10964	0.230253259
3421919	12681285	0.176955305
2148	107802	0.239400912
5280459	129846	0.94008075
7967	515	0.129016784
675	979	0.947054063
98207	1049	0.047321106
2879	2498	0.674235172
47579	10393	0.69822584
80642	7967	0.037478044
98	10972	0.821472005
62385	5281647	0.645859461
7361	11509	0.800175538
702	174	0.644815475
111299	73399	0.671939768
12297	8814	0.062392099
86609	65037	0.272746682
916	7762	0.322653625
7175	11163	0.734329988
11529	119	0.734902195
7895	8030	0.049848717
5488186	89472	0.137507905
64960	157	0.138417288
5280373	547	0.03989505
160471	80642	0.09786296
1123	86	0.084628544
1130	1738	0.031920583
903	3621685	0.263323344
11551966	849	0.501736653
681	8030	0.125532929
1135	23284	0.051008286
11266	903	0.449760483
24020	18189	0.258272598
903	1256	0.685473255
8082	435949	0.779070002
160645	8158	0.730297613
5280637	5488822	0.776532029
31276	71629	0.980853936
1140	335	0.280201904
123689	10972	0.551887466
20484	136487	0.00518772
342532	131760	0.957114724
5281	24642	0.821430737
675	8853	0.431283969
8314	8617	0.625053371
887	8082	0.124008124
263475	150996	0.562035711
4099798	65104	0.74564649
36247	1015	0.834509596
439207	416721	0.278431427
5281656	61030	0.765443447
69867	7731	0.273329573
8141	7847	0.198989082
152323	12180	0.43437105
522556	134	0.5109627
335	790	0.047601071
7800	9061	0.248639808
1110	1050	0.102931813
7803	18218240	0.724340412
10972	3744	0.144853354
525	923	0.105537058
9895	1055	0.161206519
888	89472	0.257871477
6054	91451	0.678335319
8207	179	0.342981173
8200	7341	0.304319727
6781	1183	0.34676804
7413	724	0.977847515
227	1021	0.271358257
3446	94235	0.989415178
5281377	123694	0.255245835
7929	702	0.484813002
235009	152323	0.969729021
100048	66520	0.709164807
10430	13895	0.553605038
996	86957	0.328579079
12046	151138	0.684899465
702	6560	0.012567894
70095	23284	0.854958399
936	19310	0.772605902
92904	96	0.286071681
11361	289	0.503844853
28486	435718	0.489804417
1030	93556	0.425469693
875	185914	0.550873001
11756	61030	0.211415556
151014	151014	0.929039256
65104	15600	0.490646598
94180	24874	0.213826498
873	417575	0.152327956
1198	74426	0.757611054
12736	144746	0.498152636
105068	827	0.948679814
5246012	8052	0.481211051
10855600	12232	0.455077797
14124	670	0.384212793
79718	7937	0.321858328
530422	13130	0.972042968
649	923	0.000219704
6569	69867	0.634392166
12587	10805	0.338088347
13849	13187	0.255647519
328	4075	0.719704386
4065033	71	0.377201798
5281672	979	0.394849907
69160	5192	0.406967599
12122	8028	0.816758647
107848	98	0.10762944
6228	18686	0.344652888
11509	5246012	0.111777758
1050	11520	0.691511283
700	189028	0.209826495
10819	3520	0.512213928
5281377	19602	0.309764659
7420	1148	0.397498738
13204	8051	0.186355882
207	6348	0.160779182
767	150929	0.374905634
3446	7958	0.140507598
5318980	528708	0.777881708
2266	95433	0.555523584
5281673	181511	0.464319561
246728	3081033	0.353764241
3081084	13849	0.242090243
5281	65249	0.176729447
92843	136487	0.673203988
5058636	875	0.247658144
65124	88881	0.486080325
123543	1103	0.97404432
17095	10349	0.809211351
241	7755	0.550593722
7284	3032822	0.838687131
58	811	0.608552101
6119	24020	0.494844181
4911	724	0.737727388
3621685	24415	0.706789533
11920	176907	0.597032443
1748	7362	0.71012688
480764	71629	0.256313369
83944	9856500	0.850874002
8034	100048	0.690835705
12741	16592	0.045137114
8221	31229	0.39872563
417360	763	0.982424742
888	235009	0.144602549
1169	460	0.516607315
3014237	3440	0.932971961
65154	12100	0.465566372
417358	88454	0.25879626
3639	1102	0.314942929
89437	339	0.989231123
2080	7929	0.361160822
7342	92751	0.538208673
329275	7824	0.550339206
12391	1148	0.547894301
3848	522067	0.864459745
712	7965	0.095134159
31265	5281855	0.00057923
12232	454064	0.070662575
1014	743	0.837861196
23535	519764	0.90021735
246164	683	0.416836579
292427	1256	0.363908484
125	3081084	0.012164733
99823	402	0.048912348
78821	9813855	0.860053837
119593	8058	0.750105013
1662	9061	0.711305896
649	92997	0.01410669
760	928	0.265164429
10010	6723	0.75207371
7362	520298	0.579356725
6054	51	0.701820512
193872	9895	0.199875111
11756	189087	0.84319583
563	5280637	0.977634982
73212	1000	0.114280801
102030	119	0.980307491
827	1055	0.073877935
4060215	123689	0.756619851
4171	12530	0.394330452
7175	68152	0.517065503
1140	10812	0.043143942
10686	65249	0.227991399
10394	92751	0.283659012
1178	5280863	0.488562169
199	8853	0.86132318
204	157	0.36015621
65131	24874	0.117601106
273	7866	0.180022089
1563	13185	0.634004611
65727	263475	0.604865132
12266	58	0.644180501
700	4096934	0.579959842
14124	68144	0.120199088
323786	849	0.394016361
99463	36247	0.199883599
24874	10430	0.937194436
7409	5282102	0.203732059
68310	836	0.924026101
3639	11671	0.966470012
408	37764	0.91236945
5202	111	0.68431855
9862	129397	0.403167536
10964	2094	0.389032323
798	80642	0.438206483
12122	174	0.397243303
1017	5058636	0.833439604
547	702	0.110652713
227939	11756	0.178006286
160637	7501	0.39783356
8030	10855600	0.816988561
9895	67427	0.482889814
586	522556	0.715709532
13204	147608	0.223192409
6590	323786	0.406509258
813	90246	0.97489686
469	546304	0.170150622
11622	169148	0.710263558
79094	10931	0.818262772
3082042	18218240	0.47332811
17085	12591	0.111922943
235009	24874	0.53265065
14896	22556	0.710925755
1237	878	0.933056294
525	4685	0.401207158
892	1148	0.394831356
11622	1030	0.736779357
417358	70630	0.785808918
100528	1081	0.674912176
1150	60983	0.26028987
10256	813	0.700794159
151223	321710	0.569498944
31272	4171	0.802561399
96	1748	0.102383004
1826	88299	0.09437632
604	11920	0.837552095
3082042	98	0.04118455
5281607	10703	0.781354582
887	418041	0.855618669
5280443	80642	0.488395648
1021	127	0.868406189
129397	7731	0.839441964
11160	8164	0.610744105
126	7866	0.392119894
3083779	440776	0.28308662
10855600	1015	0.977259774
14514	563	0.198682396
807	105143	0.901291226
92258	10703	0.47567219
6549	235009	0.983357011
107738	20534	0.489651277
12293	64981	0.536093694
97417	93556	0.868450434
5280443	16663321	0.686653314
1738	12665	0.038507625
121677	673	0.257249996
9950514	783	0.153338972
588	185914	0.359732315
11614	12297	0.354292522
875	11520	0.287442477
8078	6723	0.588802244
5280637	105068	0.979701431
827	321710	0.330777321
91469	17085	0.047497585
187808	88412	0.782593831
439264	4911	0.958286667
92918	239	0.904815464
21863	47	0.122170736
170748	100048	0.602069184
2758	10812	0.452723402
1256	96384	0.475356537
932	5280343	0.532210402
8180	7965	0.770747327
649	107802	0.643370214
92832	7015703	0.481398843
17805101	7450	0.578398869
14514	7809	0.532950952
88299	2148	0.074254868
11463	121948	0.780279441
1148	7921	0.450376852
5280666	460	0.836472036
813	134	0.225324073
7795	10253	0.524100529
1102	70	0.812388591
1670	798	0.562929846
996	18218182	0.601714811
68340	8164	0.15319475
64969	16663321	0.96908039
2758	764	0.041840015
53297338	618	0.567421444
83939	7720	0.79670354
8914	1055	0.611874691
780	6781	0.443857016
27902	8093	0.03637347
469	20534	0.267721334
20748	86957	0.122118979
1052	418041	0.965631112
100094	1135	0.649527494
171161	244	0.97710053
12401	157	0.179208728
173909	70346	0.043256061
8163	65072	0.292958202
8468	10819	0.430902589
14403	936	0.564814922
1021	12100	0.62647059
6119	970	0.026767858
3845	92832	0.110548718
10296	122281	0.874658523
9813855	10465	0.33446061
241	24642	0.179843835
189087	196	0.192828687
500	6736	0.374773509
3446	1030	0.63416561
3080590	7460	0.244669992
1130	151023	0.744125815
69362	1254	0.914901311
8221	888	0.369117589
5280378	152314	0.254359073
98206	19602	0.503399443
10812	7393	0.601516832
88299	7420	0.421620691
8175	6238	0.488996063
10634	64960	0.976569223
7175	790	0.54218214
13849	8857	0.161842063
480764	263475	0.937378475
27902	65065	0.929740554
181976	11552	0.261538625
3082042	61020	0.074263272
1136	7824	0.629372606
98207	1055	0.031689113
6568	4128305	0.466166629
69522	587	0.331739937
11551966	10296	0.757671566
7824	7824	0.126297667
102960	8180	0.923104665
4657542	5281612	0.535791762
4128305	379	0.873104004
27902	3520	0.535334267
10467	784	0.50153411
9831622	151223	0.731139865
222786	259325	0.858445702
413	8063	0.286746275
14514	887	0.438201645
64956	12232	0.420227565
7463	75318	0.371508708
3080590	547	0.038867401
957	3520	0.644464044
4096934	9903	0.676838077
69698	262	0.667828386
5488822	65072	0.72528419
10931	122356	0.618184466
8215	520298	0.961195828
123694	98207	0.508188658
428	3634442	0.157378483
70639	7866	0.916619966
3520	6325610	0.219756975
440810	5281855	0.92543514
323786	12284	0.100689493
1050	9903	0.932566772
5280459	170748	0.26574012
11197	7909	0.451767616
957	408	0.697829131
813	92997	0.495021375
135	3520	0.382957663
460	5281647	0.98007541
11222	69421	0.969475203
903	515	0.334784885
222	700	0.264536425
274	1983	0.006938344
7410	31252	0.80459939
75318	7450	0.111700338
160645	3421919	0.558124297
17095	426318	0.649372389
6213	588	0.021246342
5280804	60983	0.919977389
5281612	6184	0.319013633
118276	931	0.01678065
23535	5488186	0.662033961
92918	193872	0.251368975
6325610	65037	0.941277144
10976	43	0.966577223
151223	947	0.736263384
75318	469	0.280130612
7237	5280443	0.673995046
107	66520	0.264163866
12401	12391	0.975182294
235009	7967	0.789376212
150914	72924	0.762099101
